"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Martinez, Seth",661527,"HOU","CH","Changeup",-1.1,-1,"122",14.6,"32","0.258","0.387","0.3",30.4,15.6,11.4,"0.202","0.27","0.218",30.8
"Lazar, Max",676661,"PHI","FF","4-Seam Fastball",-1.9,-2,"121",56.5,"32","0.29","0.516","0.381",21,18.8,15,"0.281","0.419","0.315",44
"Hudson, Dakota",641712,"COL","CH","Changeup",-5.4,-8,"152",10.1,"31","0.379","0.69","0.469",14.6,9.7,12.5,"0.314","0.539","0.385",46.2
"Cobb, Alex",502171,"CLE","FS","Split-Finger",2.2,2,"106",43.8,"31","0.2","0.267","0.197",20,16.1,13.9,"0.278","0.504","0.331",38.5
"Speier, Gabe",642100,"SEA","SI","Sinker",-2.5,-4,"141",33.4,"31","0.48","0.76","0.538",19.6,16.1,23.8,"0.309","0.514","0.39",59.1
"Senzatela, Antonio",622608,"COL","FF","4-Seam Fastball",-1.6,-2,"125",57.3,"31","0.385","0.692","0.497",18.2,9.7,8.8,"0.371","0.724","0.501",56.5
"Blach, Ty",621389,"COL","CU","Curveball",-1.5,-2,"124",10.9,"31","0.2","0.36","0.282",17.6,16.1,11.6,"0.203","0.41","0.337",45.5
"Brewer, Colten",605155,"CHC","FF","4-Seam Fastball",-2.7,-4,"158",40.4,"31","0.4","0.68","0.468",13.9,16.1,11.6,"0.406","0.715","0.479",39.1
"Anderson, Justin",605121,"CWS","SI","Sinker",-2,-3,"132",14,"31","0.308","0.346","0.415",19.2,22.6,30.4,"0.246","0.315","0.319",36.8
"Hoeing, Bryan",663773,"SD","SL","Slider",0.2,0,"179",22.9,"31","0.258","0.323","0.255",33.3,32.3,19.2,"0.294","0.381","0.292",33.3
"Brewer, Colten",605155,"CHC","CU","Curveball",0.4,0,"110",28.1,"31","0.143","0.25","0.247",48.8,45.2,24.6,"0.117","0.153","0.174",14.3
"Germán, Domingo",593334,"PIT","CU","Curveball",-1.9,-2,"124",33.2,"31","0.25","0.5","0.353",25.8,19.4,19.4,"0.282","0.516","0.375",31.8
"Sands, Cole",663485,"MIN","SI","Sinker",-1.1,-1,"118",10.2,"31","0.286","0.5","0.366",1.8,3.2,12.5,"0.299","0.47","0.37",40.7
"Jiménez, Dany",666204,"OAK","FF","4-Seam Fastball",-2.5,-4,"169",37.6,"31","0.308","0.808","0.513",12.3,6.5,8,"0.328","0.844","0.525",50
"Sborz, Josh",622250,"TEX","FF","4-Seam Fastball",1.2,2,"130",45.8,"31","0.214","0.286","0.265",19.4,25.8,15.1,"0.276","0.452","0.349",55
"Henry, Tommy",674072,"AZ","SI","Sinker",-3.3,-4,"122",17.3,"31","0.407","0.704","0.56",5.1,0,0,"0.337","0.538","0.416",51.9
"Peterson, David",656849,"NYM","CU","Curveball",-0.8,-1,"143",7.6,"31","0.207","0.345","0.244",25.9,25.8,19,"0.196","0.328","0.271",45.5
"Henry, Tommy",674072,"AZ","CH","Changeup",-2.5,-3,"124",17.6,"31","0.333","0.481","0.426",30.2,12.9,9.5,"0.353","0.541","0.425",52.2
"Bellozo, Valente",678368,"MIA","ST","Sweeper",-0.4,0,"114",10.4,"31","0.258","0.484","0.313",28.1,22.6,16.7,"0.196","0.452","0.273",41.7
"Cabrera, Edward",665795,"MIA","SL","Slider",1.2,2,"146",8.4,"31","0.133","0.233","0.174",30.3,29,16.1,"0.131","0.263","0.185",33.3
"Matzek, Tyler",554431,"ATL","FF","4-Seam Fastball",-3.4,-4,"117",65.4,"31","0.429","0.821","0.545",13.6,16.1,19.2,"0.371","0.774","0.505",60.9
"Williams, Trevor",592866,"WSH","SL","Slider",-0.2,0,"144",13.5,"31","0.296","0.407","0.385",5.9,6.5,8,"0.274","0.448","0.359",52
"Ryan, Joe",657746,"MIN","SI","Sinker",-0.8,-1,"130",6.2,"31","0.357","0.5","0.432",9.2,9.7,15,"0.288","0.332","0.319",28
"Herrin, Tim",682120,"CLE","SI","Sinker",1.6,2,"129",12.8,"31","0.12","0.16","0.248",9.4,12.9,22.2,"0.213","0.293","0.301",36.4
"Hamilton, Ian",641656,"NYY","FF","4-Seam Fastball",1.6,2,"136",22,"30","0.125","0.25","0.22",25.9,30,22,"0.141","0.238","0.236",29.4
"Sulser, Cole",642121,"TB","FF","4-Seam Fastball",2.5,4,"143",49,"30","0.136","0.182","0.25",17.1,16.7,12.8,"0.262","0.472","0.382",57.9
"Megill, Tylor",656731,"NYM","FS","Split-Finger",-1.9,-2,"103",7.5,"30","0.143","0.393","0.252",42.9,46.7,23,"0.095","0.161","0.148",28.6
"Fernandez, Ryan",681676,"STL","FC","Cutter",-1.2,-2,"124",10.4,"30","0.296","0.444","0.335",18,3.3,6.7,"0.312","0.464","0.382",37
"Suarez, José",660761,"LAA","ST","Sweeper",1,1,"117",11.9,"30","0.179","0.25","0.22",36.4,33.3,18.9,"0.209","0.256","0.235",27.8
"Stratton, Hunter",676702,"PIT","SL","Slider",3.3,5,"147",25,"30","0.1","0.133","0.102",43.5,40,22.2,"0.096","0.113","0.093",5.6
"Soroka, Michael",647336,"CWS","CH","Changeup",-3.2,-4,"141",9.8,"30","0.321","0.643","0.455",13,6.7,7.4,"0.323","0.548","0.399",30.8
"Petersen, Michael",656848,"MIA","FC","Cutter",-3.6,-4,"114",31.4,"30","0.357","0.571","0.395",23.5,20,14.3,"0.3","0.463","0.378",47.8
"Valdez, Framber",664285,"HOU","SL","Slider",-1.1,-1,"112",4.3,"30","0.233","0.467","0.295",39.3,40,24,"0.187","0.404","0.249",38.9
"Bazardo, Eduard",660825,"SEA","FF","4-Seam Fastball",1,1,"120",27.2,"30","0.24","0.36","0.333",23.7,23.3,21.9,"0.191","0.349","0.309",38.9
"Schwellenbach, Spencer",680885,"ATL","SI","Sinker",-0.3,0,"133",7,"30","0.231","0.385","0.35",9.4,10,18.8,"0.267","0.319","0.316",47.8
"Speier, Gabe",642100,"SEA","SL","Slider",0.4,1,"123",29.1,"30","0.16","0.2","0.225",43.1,36.7,21.2,"0.201","0.247","0.259",26.7
"Wentz, Joey",666214,"PIT","CU","Curveball",1.8,3,"159",13,"30","0.143","0.143","0.167",33.8,30,13,"0.191","0.257","0.225",21.1
"Dubin, Shawn",681869,"HOU","FC","Cutter",-2.5,-3,"133",15.8,"30","0.37","0.63","0.46",22.6,3.3,4.5,"0.237","0.358","0.293",29.6
"Walker, Taijuan",592836,"PHI","CU","Curveball",1.8,3,"155",10.8,"30","0.172","0.31","0.222",14.9,13.3,12.1,"0.243","0.403","0.291",28
"Fried, Max",608331,"ATL","ST","Sweeper",0,0,"158",5.7,"30","0.179","0.214","0.238",32.8,53.3,27.6,"0.136","0.152","0.169",16.7
"Bradley, Taj",671737,"TB","CU","Curveball",-1.1,-2,"205",8.9,"30","0.241","0.483","0.318",34.6,30,16.1,"0.252","0.512","0.335",45
"Ferrer, Jose A.",678606,"WSH","FF","4-Seam Fastball",0.3,0,"108",22.7,"30","0.292","0.333","0.315",23.7,26.7,18.2,"0.221","0.249","0.284",44.4
"Gray, Sonny",543243,"STL","CH","Changeup",-2.1,-3,"159",6.4,"30","0.357","0.714","0.465",32.8,6.7,22.2,"0.289","0.41","0.331",42.3
"Latz, Jacob",656641,"TEX","SL","Slider",-1.1,-2,"185",22.8,"30","0.259","0.37","0.293",27.1,23.3,10.6,"0.257","0.403","0.309",42.9
"Boyd, Matthew",571510,"CLE","SL","Slider",1.4,2,"116",17.3,"30","0.148","0.222","0.213",44.9,46.7,25.5,"0.122","0.143","0.173",23.1
"Leclerc, José",600917,"TEX","CH","Changeup",-1.8,-2,"123",10.2,"30","0.28","0.28","0.357",50,33.3,21.7,"0.188","0.276","0.284",13.3
"Cantillo, Joey",676282,"CLE","CU","Curveball",0.3,0,"108",15.2,"30","0.172","0.276","0.24",27.1,33.3,21.3,"0.164","0.248","0.194",31.6
"Hicks, Jordan",663855,"SF","FF","4-Seam Fastball",-3.2,-3,"105",5.4,"30","0.227","0.364","0.348",26.2,26.7,13.6,"0.297","0.553","0.434",60
"McFarland, T.J.",519008,"OAK","CH","Changeup",-1.8,-2,"103",12.3,"30","0.231","0.385","0.371",28.6,13.3,13.8,"0.26","0.41","0.336",26.1
"Miller, Bobby",676272,"LAD","CU","Curveball",-1.5,-3,"200",19,"30","0.357","0.536","0.407",28.6,23.3,14.9,"0.317","0.505","0.375",61.9
"Matthews, Zebby",805673,"MIN","FC","Cutter",-1.2,-1,"116",16.2,"30","0.345","0.655","0.433",18.2,6.7,18.2,"0.293","0.655","0.414",33.3
"Brasier, Ryan",518489,"LAD","FF","4-Seam Fastball",4.7,5,"111",29.7,"30","0.115","0.115","0.16",26.5,36.7,26.8,"0.197","0.282","0.25",50
"Nance, Tommy",667297,"TOR","CU","Curveball",1.3,2,"121",37.6,"30","0.111","0.185","0.221",33.3,40,26.7,"0.144","0.223","0.213",26.7
"Martinez, Justin",679885,"AZ","FF","4-Seam Fastball",-0.9,-1,"138",11.7,"30","0.2","0.32","0.321",27,33.3,14.1,"0.221","0.322","0.297",56.3
"Aguiar, Julian",687924,"CIN","CH","Changeup",-1,-1,"100",18.9,"30","0.2","0.36","0.315",25,16.7,17.2,"0.185","0.342","0.304",45
"Buttó, José",676130,"NYM","SL","Slider",1.4,2,"158",12.9,"30","0.192","0.346","0.245",42.6,30,21.4,"0.232","0.389","0.315",47.4
"Walston, Blake",686796,"AZ","FF","4-Seam Fastball",1.4,2,"112",32.7,"30","0.125","0.25","0.267",23.9,30,23.7,"0.175","0.321","0.308",26.7
"Honeywell, Brent",641703,"LAD","SC","Screwball",-1.8,-3,"142",23.9,"30","0.321","0.429","0.352",21.2,20,11.5,"0.299","0.459","0.351",50
"Blewett, Scott",656240,"MIN","SL","Slider",0.9,1,"119",37.3,"30","0.2","0.367","0.24",32.8,23.3,13.5,"0.253","0.47","0.306",39.1
"Bird, Jake",656234,"COL","CU","Curveball",-1,-1,"121",17.7,"29","0.28","0.48","0.352",31.3,27.6,16,"0.177","0.249","0.231",33.3
"Thorpe, Drew",689672,"CWS","FC","Cutter",-0.9,-1,"100",13.9,"29","0.182","0.409","0.355",7.1,0,0,"0.208","0.273","0.327",27.3
"Lynn, Lance",458681,"STL","CH","Changeup",-2,-2,"128",6.3,"29","0.292","0.292","0.338",22.5,10.3,6,"0.32","0.403","0.381",19
"Merryweather, Julian",657240,"CHC","SL","Slider",-3.3,-4,"117",43,"29","0.44","0.6","0.462",28.3,17.2,17.2,"0.301","0.52","0.377",42.9
"Soto, Gregory",642397,"BAL","FF","4-Seam Fastball",-2.6,-3,"105",10.9,"29","0.333","0.381","0.422",31.9,34.5,18.9,"0.253","0.327","0.375",45.5
"Yarbrough, Ryan",642232,"TOR","FC","Cutter",-4,-6,"150",9.9,"29","0.4","0.75","0.58",19,0,0,"0.403","0.697","0.535",28.6
"Hernández, Daysbel",678226,"ATL","FF","4-Seam Fastball",1.2,2,"145",43.9,"29","0.208","0.25","0.319",26.1,31,24.3,"0.139","0.172","0.233",33.3
"Cosgrove, Tom",676680,"SD","ST","Sweeper",-0.2,0,"165",51.1,"29","0.208","0.333","0.314",22.6,27.6,14.3,"0.196","0.321","0.306",31.3
"Hentges, Sam",656529,"CLE","CU","Curveball",2.6,3,"112",31.9,"29","0.172","0.31","0.213",35.7,41.4,27.3,"0.195","0.251","0.193",29.4
"Cimber, Adam",643256,"LAA","FF","4-Seam Fastball",-0.9,-1,"129",31,"29","0.292","0.375","0.362",12.7,13.8,8.7,"0.341","0.492","0.415",30
"Pepiot, Ryan",686752,"TB","FC","Cutter",-2.9,-4,"124",5.8,"29","0.286","0.607","0.384",13.2,17.2,18.5,"0.22","0.398","0.277",21.7
"Montero, Keider",672456,"DET","SI","Sinker",1.3,2,"121",7.9,"29","0.308","0.308","0.321",3.8,6.9,12.5,"0.341","0.409","0.367",29.2
"Elder, Bryce",693821,"ATL","FF","4-Seam Fastball",-3,-3,"107",12.4,"29","0.32","0.68","0.457",29.1,24.1,25.9,"0.243","0.473","0.356",44.4
"Manaea, Sean",640455,"NYM","SL","Slider",-0.1,0,"190",6.3,"29","0.192","0.423","0.303",30.8,10.3,12,"0.224","0.41","0.315",21.7
"Moore, Matt",519043,"LAA","CU","Curveball",-0.2,0,"150",17.6,"29","0.148","0.296","0.222",36.4,37.9,19.6,"0.191","0.328","0.257",31.3
"Lucas, Easton",687922,"TOR","FF","4-Seam Fastball",-0.2,0,"131",53.3,"29","0.261","0.391","0.369",16.7,20.7,14.3,"0.228","0.332","0.337",35.3
"Kelly, Michael",547184,"OAK","FF","4-Seam Fastball",1.2,2,"150",31.9,"29","0.192","0.192","0.228",23.3,27.6,15.7,"0.173","0.225","0.226",5.6
"Romano, Jordan",605447,"TOR","FF","4-Seam Fastball",-1.1,-1,"103",47.9,"29","0.28","0.52","0.39",6.5,6.9,12.5,"0.374","0.641","0.471",56.5
"Pérez, Martín",527048,"SD","FF","4-Seam Fastball",-8.2,-8,"101",4.6,"29","0.435","0.87","0.61",4.2,6.9,4.5,"0.37","0.822","0.542",57.1
"García, Luis",472610,"BOS","SL","Slider",-0.2,0,"109",12.2,"29","0.192","0.308","0.266",54.7,37.9,25,"0.164","0.222","0.222",20
"Baker, Bryan",641329,"BAL","SL","Slider",2.1,2,"104",28.2,"29","0.192","0.346","0.278",16.1,10.3,13.6,"0.204","0.333","0.278",39.1
"Ellard, Fraser",686642,"CWS","SL","Slider",3.3,3,"100",23.1,"29","0.077","0.077","0.141",41.9,44.8,26,"0.098","0.117","0.135",14.3
"Alexander, Scott",518397,"OAK","SL","Slider",3.1,4,"128",22.6,"29","0.069","0.069","0.062",31.9,44.8,25.5,"0.158","0.232","0.169",37.5
"Means, John",607644,"BAL","FF","4-Seam Fastball",0.3,0,"120",37.5,"29","0.231","0.5","0.321",18.2,6.9,6.1,"0.282","0.628","0.412",60
"Cisnero, José",542585,"LAA","FF","4-Seam Fastball",-3,-3,"100",31.9,"29","0.318","0.727","0.476",31.6,37.9,22.4,"0.258","0.609","0.438",41.7
"Williams, Trevor",592866,"WSH","SI","Sinker",1.5,2,"133",12.5,"29","0.231","0.346","0.272",22,10.3,17.6,"0.269","0.439","0.338",37.5
"Ryan, River",689981,"LAD","FF","4-Seam Fastball",-1,-1,"118",40,"29","0.227","0.409","0.374",11.8,10.3,12,"0.27","0.521","0.421",47.4
"Cuas, Jose",621016,"TOR","FF","4-Seam Fastball",-0.3,0,"106",33.2,"29","0.208","0.375","0.326",33.3,27.6,22.9,"0.235","0.57","0.4",50
"Povich, Cade",700249,"BAL","SI","Sinker",0.7,1,"116",8.4,"29","0.208","0.25","0.288",10.5,20.7,21.4,"0.194","0.276","0.288",50
"Wacha, Michael",608379,"KC","CU","Curveball",-2.4,-5,"212",8.1,"28","0.357","0.643","0.423",17.4,10.7,13,"0.279","0.452","0.314",28
"Snider, Collin",676092,"SEA","FC","Cutter",0.2,0,"112",16.6,"28","0.321","0.464","0.341",33.9,25,33.3,"0.34","0.539","0.379",42.9
"Little, Luke",681432,"CHC","ST","Sweeper",0.3,0,"115",26.3,"28","0.048","0.095","0.22",54.3,50,32.6,"0.111","0.124","0.253",14.3
"Winn, Keaton",676775,"SF","SL","Slider",-0.6,-1,"118",13.9,"28","0.321","0.607","0.393",35.6,14.3,14.3,"0.313","0.59","0.385",54.2
"Bellozo, Valente",678368,"MIA","CU","Curveball",-3.1,-4,"136",12.4,"28","0.308","0.692","0.438",28.9,10.7,10.3,"0.319","0.747","0.46",47.8
"Festa, Matt",670036,"TEX","ST","Sweeper",-1.7,-2,"128",33.2,"28","0.36","0.52","0.391",19.7,17.9,10.9,"0.295","0.441","0.336",23.8
"Oller, Adam",670124,"MIA","CU","Curveball",0.3,0,"106",14.9,"28","0.208","0.292","0.286",17.6,7.1,9.5,"0.221","0.31","0.296",18.2
"Beck, Tristan",663941,"SF","FF","4-Seam Fastball",1.7,2,"122",50.4,"28","0.13","0.217","0.254",20,17.9,19.2,"0.167","0.36","0.295",15.8
"Assad, Javier",665871,"CHC","CH","Changeup",-1.1,-1,"117",4.6,"28","0.296","0.296","0.282",12.5,3.6,3.7,"0.349","0.468","0.364",42.3
"Bickford, Phil",641360,"NYY","FF","4-Seam Fastball",-1.5,-2,"117",76,"28","0.32","0.48","0.416",23.9,10.7,10,"0.213","0.341","0.289",45.5
"Walker, Taijuan",592836,"PHI","FC","Cutter",-5.2,-7,"137",9.5,"28","0.435","1.087","0.665",10.7,7.1,9.5,"0.345","0.815","0.526",57.1
"Mercado, Michael",675650,"PHI","FF","4-Seam Fastball",-8.8,-11,"123",47.3,"28","0.476","1.381","0.745",14.5,17.9,16.7,"0.335","0.937","0.571",68.8
"Lambert, Peter",663567,"COL","SV","Slurve",-2.3,-3,"109",10.5,"28","0.308","0.462","0.359",27,28.6,14.8,"0.255","0.353","0.295",33.3
"Young, Alex",622065,"NYM","SI","Sinker",0.6,1,"102",38.2,"28","0.208","0.458","0.339",11.4,10.7,13.6,"0.296","0.549","0.408",61.9
"Ramírez, Erasmo",541640,"TB","FC","Cutter",-3.9,-5,"119",39.4,"28","0.286","0.762","0.498",23.5,10.7,11.1,"0.277","0.643","0.465",44.4
"Beede, Tyler",595881,"CLE","FS","Split-Finger",-1.8,-2,"105",39.6,"28","0.292","0.458","0.377",37,28.6,20,"0.231","0.396","0.33",43.8
"Woodford, Jake",663765,"PIT","FC","Cutter",-0.4,0,"117",18.9,"28","0.308","0.5","0.404",13,7.1,18.2,"0.295","0.458","0.349",25
"Hentges, Sam",656529,"CLE","FF","4-Seam Fastball",-2.8,-3,"104",29.6,"28","0.333","0.625","0.446",24,17.9,19.2,"0.244","0.492","0.366",47.4
"Schreiber, John",670167,"KC","FC","Cutter",1.9,3,"148",16.5,"28","0.259","0.333","0.275",26.9,10.7,15.8,"0.228","0.311","0.253",25
"Stone, Gavin",694813,"LAD","FC","Cutter",0.7,1,"114",5.3,"27","0.32","0.48","0.372",18.3,3.7,10,"0.367","0.525","0.413",33.3
"Lovelady, Richard",663992,"TB","FF","4-Seam Fastball",-1.6,-2,"104",19.7,"27","0.4","0.68","0.48",24.1,18.5,15.6,"0.409","0.742","0.506",70
"Bello, Brayan",678394,"BOS","FF","4-Seam Fastball",0.3,0,"127",4.7,"27","0.12","0.16","0.172",21.8,29.6,10.1,"0.199","0.263","0.211",27.8
"France, J.P.",641585,"HOU","FC","Cutter",-2.1,-2,"111",23.8,"27","0.346","0.615","0.452",22.4,22.2,26.1,"0.279","0.488","0.342",40
"Medina, Luis",665622,"OAK","SI","Sinker",-2.1,-2,"109",15.1,"27","0.409","0.636","0.47",11.3,3.7,5.6,"0.417","0.643","0.472",63.6
"Baz, Shane",669358,"TB","CH","Changeup",3.5,4,"124",10.3,"27","0.115","0.115","0.126",27.6,22.2,17.1,"0.194","0.343","0.249",30
"Lugo, Seth",607625,"KC","ST","Sweeper",-4.2,-5,"112",3.6,"27","0.348","0.696","0.478",11.6,11.1,7.3,"0.294","0.587","0.422",45
"Jefferies, Daulton",641726,"PIT","SI","Sinker",-2,-2,"103",36.7,"27","0.333","0.583","0.457",12.8,18.5,20.8,"0.293","0.47","0.368",42.1
"Paredes, Enoli",660600,"CHC","FF","4-Seam Fastball",1.7,2,"129",40.4,"27","0.12","0.2","0.185",35.2,33.3,23.1,"0.213","0.452","0.313",43.8
"Thorpe, Drew",689672,"CWS","SL","Slider",-2,-2,"110",15.3,"27","0.333","0.5","0.372",28,11.1,8.3,"0.343","0.496","0.377",45.5
"Strickland, Hunter",519326,"LAA","SI","Sinker",-1.3,-1,"106",9.2,"27","0.36","0.64","0.419",17.3,3.7,8.3,"0.37","0.619","0.415",48
"Marte, José",665896,"LAA","SL","Slider",1.3,2,"120",38.6,"27","0.12","0.12","0.185",44.2,33.3,22.5,"0.183","0.21","0.214",31.3
"Quantrill, Cal",615698,"COL","SI","Sinker",-2.9,-3,"113",4.3,"27","0.438","0.5","0.525",18.8,7.4,6.9,"0.242","0.339","0.422",33.3
"Hall, DL",669084,"MIL","CU","Curveball",0.9,1,"156",19.9,"27","0.208","0.375","0.298",21.2,29.6,21.1,"0.246","0.377","0.318",31.3
"Manoah, Alek",666201,"TOR","SI","Sinker",1.5,2,"107",27.2,"27","0.136","0.136","0.23",19.1,29.6,23.5,"0.17","0.206","0.263",21.4
"Berríos, José",621244,"TOR","FC","Cutter",-1.3,-1,"101",3.5,"27","0.36","0.48","0.391",12.3,0,0,"0.383","0.531","0.417",36
"Cobb, Alex",502171,"CLE","SI","Sinker",0.6,1,"102",42.1,"27","0.25","0.417","0.365",6.1,18.5,14.3,"0.262","0.434","0.344",47.4
"Kopech, Michael",656629,"LAD","FC","Cutter",1.4,2,"120",10.5,"27","0.174","0.174","0.219",33.3,22.2,14,"0.198","0.238","0.233",36.8
"Pop, Zach",647315,"TOR","SL","Slider",0,0,"108",14.5,"27","0.2","0.24","0.187",25,18.5,8.9,"0.236","0.271","0.216",22.7
"Francis, Bowden",670102,"TOR","SL","Slider",-1.6,-2,"145",9.3,"27","0.25","0.583","0.419",44.6,29.6,28.6,"0.222","0.391","0.31",50
"Funderburk, Kody",681892,"MIN","SI","Sinker",-1,-1,"131",20.1,"27","0.333","0.429","0.422",8.8,11.1,21.4,"0.354","0.426","0.403",26.3
"Thornton, Trent",663423,"SEA","SI","Sinker",-3.7,-4,"108",9.5,"27","0.286","0.571","0.437",25,11.1,20,"0.268","0.505","0.412",44.4
"Steele, Justin",657006,"CHC","SI","Sinker",-0.7,-1,"107",5.2,"26","0.304","0.478","0.352",16.7,11.5,30,"0.27","0.342","0.302",38.1
"Brewer, Colten",605155,"CHC","SL","Slider",1.4,2,"106",27.1,"26","0.318","0.364","0.363",28.3,7.7,8.7,"0.229","0.313","0.309",25
"Banks, Tanner",621383,"PHI","SI","Sinker",0.4,0,"101",8.6,"26","0.292","0.292","0.296",32.6,26.9,36.8,"0.231","0.279","0.262",29.4
"Wesneski, Hayden",669713,"CHC","SI","Sinker",-0.5,-1,"127",11.8,"26","0.261","0.522","0.373",11.9,3.8,8.3,"0.289","0.595","0.411",50
"Blackburn, Paul",621112,"NYM","CU","Curveball",1.3,2,"124",10.2,"26","0.125","0.208","0.185",25,34.6,18.4,"0.19","0.238","0.224",53.3
"Miller, Bryce",682243,"SEA","CU","Curveball",-0.4,0,"123",4.5,"26","0.231","0.308","0.235",37.8,34.6,18.8,"0.179","0.307","0.208",35.3
"Strahm, Matt",621381,"PHI","FC","Cutter",1.3,1,"116",11.8,"26","0.182","0.273","0.273",28.2,3.8,5.3,"0.247","0.409","0.343",33.3
"Nittoli, Vinny",657697,"BAL","FC","Cutter",3.1,3,"103",57.9,"26","0.167","0.208","0.206",38.6,30.8,25,"0.19","0.291","0.244",43.8
"López, Jorge",605347,"CHC","CU","Curveball",-2,-2,"105",13.1,"26","0.304","0.522","0.392",18.2,23.1,15.4,"0.202","0.306","0.276",35.3
"Bowman, Matt",621199,"BAL","ST","Sweeper",-2.7,-3,"129",26,"25","0.261","0.783","0.446",24.1,12,6.8,"0.253","0.662","0.409",45
"Jarvis, Bryce",686826,"AZ","FC","Cutter",-1.9,-2,"125",12.4,"25","0.348","0.739","0.474",20.3,8,10.5,"0.277","0.606","0.399",38.1
"Olson, Reese",681857,"DET","CU","Curveball",-3.8,-4,"112",6,"25","0.304","0.652","0.424",29.5,24,16.7,"0.231","0.463","0.327",52.9
"Roycroft, Chris",688297,"STL","ST","Sweeper",-3.1,-4,"125",21,"25","0.318","0.636","0.436",14.3,16,10,"0.275","0.417","0.346",38.9
"Lowder, Rhett",695076,"CIN","FF","4-Seam Fastball",-0.4,-1,"136",27.3,"25","0.222","0.222","0.34",27.8,12,6.8,"0.232","0.316","0.367",26.7
"Paxton, James",572020,"BOS","CH","Changeup",-2.4,-3,"112",6.6,"25","0.25","0.375","0.286",32.6,24,14,"0.193","0.238","0.209",22.2
"Garrett, Reed",657585,"NYM","SI","Sinker",-0.6,-1,"122",12.4,"25","0.3","0.55","0.428",27.6,16,25,"0.317","0.529","0.429",56.3
"Stanek, Ryne",592773,"NYM","SL","Slider",-0.1,0,"162",16.6,"25","0.25","0.542","0.346",45.8,20,20,"0.256","0.448","0.313",31.6
"Pressly, Ryan",519151,"HOU","CH","Changeup",-1.5,-2,"108",11.1,"25","0.208","0.458","0.332",30.6,20,16.7,"0.252","0.526","0.342",26.3
"Lorenzen, Michael",547179,"KC","CU","Curveball",0.5,1,"165",7.9,"25","0.217","0.348","0.28",35.2,28,25,"0.202","0.375","0.282",50
"Mize, Casey",663554,"DET","CU","Curveball",-1.2,-2,"134",7.5,"25","0.261","0.522","0.358",21.6,20,11.9,"0.282","0.471","0.353",33.3
"Povich, Cade",700249,"BAL","FC","Cutter",-2.6,-3,"104",7.5,"25","0.333","0.81","0.51",28.8,12,13,"0.332","0.725","0.486",38.9
"Gasser, Robert",688107,"MIL","ST","Sweeper",1.3,2,"128",32.1,"25","0.19","0.333","0.244",34.5,32,19,"0.135","0.22","0.183",20
"Mlodzinski, Carmen",669387,"PIT","ST","Sweeper",-0.5,-1,"112",12.9,"25","0.292","0.375","0.28",35.5,24,12,"0.241","0.354","0.247",26.3
"Hjelle, Sean",663546,"SF","FC","Cutter",0.6,1,"122",10.1,"25","0.217","0.348","0.263",11.5,8,15.4,"0.174","0.266","0.211",18.2
"Cano, Yennier",666974,"BAL","SL","Slider",-1,-1,"131",13,"25","0.208","0.458","0.296",50,56,25.9,"0.184","0.337","0.242",50
"Hughes, Brandon",676714,"AZ","FF","4-Seam Fastball",-5.2,-6,"115",32.9,"25","0.4","1.1","0.604",17.3,16,12.5,"0.406","1.092","0.611",47.1
"Long, Sam",669674,"KC","CU","Curveball",-0.1,0,"156",22.2,"25","0.208","0.375","0.266",18.4,32,19,"0.157","0.313","0.221",12.5
"Coulombe, Danny",543056,"BAL","ST","Sweeper",2.5,3,"133",28.5,"25","0.12","0.16","0.122",38.2,36,24.3,"0.175","0.238","0.179",31.3
"Priester, Quinn",682990,"BOS","FF","4-Seam Fastball",-1,-1,"110",13.6,"25","0.409","0.409","0.38",18.9,24,20.7,"0.354","0.42","0.368",41.2
"Staumont, Josh",622251,"MIN","SI","Sinker",0.7,1,"122",29,"25","0.238","0.286","0.278",25,16,13.8,"0.325","0.395","0.362",33.3
"Castillo, Diego",650895,"MIN","SL","Slider",1.8,2,"111",62.7,"25","0.158","0.158","0.248",26.5,20,15.6,"0.185","0.222","0.28",33.3
"Fleming, Josh",676596,"PIT","FC","Cutter",1.4,2,"136",25.6,"25","0.261","0.304","0.286",16.4,12,12,"0.16","0.236","0.213",30
"Pennington, Walter",679156,"TEX","SI","Sinker",0.9,1,"100",30.3,"25","0.167","0.222","0.318",14.6,20,17.2,"0.204","0.245","0.335",38.5
"Bivens, Spencer",702352,"SF","CH","Changeup",-2.2,-2,"104",13.5,"25","0.16","0.4","0.232",17.4,16,11.1,"0.217","0.504","0.302",33.3
"Manoah, Alek",666201,"TOR","FF","4-Seam Fastball",0.1,0,"109",27.7,"24","0.143","0.19","0.327",34.1,16.7,20,"0.196","0.304","0.278",29.4
"Rasmussen, Drew",656876,"TB","FC","Cutter",0.6,1,"127",27.7,"24","0.25","0.292","0.24",40.6,33.3,18.6,"0.283","0.358","0.281",62.5
"Jarvis, Bryce",686826,"AZ","CH","Changeup",-2.2,-3,"137",13.6,"24","0.2","0.35","0.35",31.4,12.5,6.1,"0.201","0.269","0.286",17.6
"Ramírez, Yohan",670990,"BOS","CU","Curveball",-1.7,-2,"109",14.2,"24","0.227","0.364","0.319",39,33.3,20,"0.223","0.29","0.289",28.6
